date,version,count
2022-08-10T01:54:46.805Z,0.0.2,1
2022-08-10T01:54:46.805Z,0.0.1,1
2022-08-11T01:58:23.265Z,0.0.2,1
2022-08-11T01:58:23.265Z,0.0.1,1
2022-08-12T02:05:35.536Z,0.0.1,1
2022-08-12T02:05:35.536Z,0.0.2,2
2022-08-13T01:57:56.386Z,0.0.2,2
2022-08-13T01:57:56.386Z,0.0.1,1
2022-08-14T02:21:32.681Z,0.0.1,1
2022-08-14T02:21:32.681Z,0.0.2,3
2022-08-15T02:21:46.753Z,0.0.2,2
2022-08-16T02:18:00.480Z,0.0.2,2
2022-08-17T02:28:14.714Z,0.0.2,2
2022-08-18T02:30:41.187Z,0.0.2,3
2022-08-19T02:22:56.691Z,0.0.2,2
2022-08-20T02:20:20.898Z,0.0.2,2
2022-08-21T02:19:11.899Z,0.0.2,1
2022-08-22T02:17:41.225Z,0.0.1,1
2022-08-22T02:17:41.225Z,0.0.2,1
2022-08-23T02:26:03.030Z,0.0.1,1
2022-08-23T02:26:03.030Z,0.0.2,1
2022-08-24T02:24:15.776Z,0.0.2,3
2022-08-24T02:24:15.776Z,0.0.1,3
2022-08-25T02:27:57.235Z,0.0.1,4
2022-08-25T02:27:57.235Z,0.0.2,3
2022-08-26T02:35:01.124Z,0.0.2,3
2022-08-26T02:35:01.124Z,0.0.1,4
2022-08-27T02:28:15.640Z,0.0.2,3
2022-08-27T02:28:15.640Z,0.0.1,4
2022-08-28T02:35:46.407Z,0.0.2,3
2022-08-28T02:35:46.407Z,0.0.1,3
2022-08-29T02:33:34.427Z,0.0.1,3
2022-08-29T02:33:34.427Z,0.0.2,3
2022-08-30T02:39:12.849Z,0.0.1,3
2022-08-30T02:39:12.849Z,0.0.2,3
2022-08-31T02:45:04.806Z,0.0.1,2
2022-08-31T02:45:04.806Z,0.0.2,2
2022-09-01T02:25:47.338Z,0.0.2,1
2022-09-01T02:25:47.338Z,0.0.1,1
2022-09-02T02:30:43.913Z,0.0.2,1
2022-09-02T02:30:43.913Z,0.0.1,1
2022-09-03T02:33:53.955Z,0.0.1,2
2022-09-03T02:33:53.955Z,0.0.2,2
2022-09-04T02:28:41.166Z,0.0.1,2
2022-09-04T02:28:41.166Z,0.0.2,3
2022-09-05T02:31:55.343Z,0.0.1,2
2022-09-05T02:31:55.343Z,0.0.2,3
2022-09-06T02:38:09.116Z,0.0.1,2
2022-09-06T02:38:09.116Z,0.0.2,3
2022-09-07T02:38:18.966Z,0.0.1,1
2022-09-07T02:38:18.966Z,0.0.2,2
2022-09-08T02:35:57.812Z,0.0.2,2
2022-09-08T02:35:57.812Z,0.0.1,1
2022-09-09T06:12:42.417Z,0.0.3,46
2022-09-09T06:12:42.417Z,0.0.1,2
2022-09-09T06:12:42.417Z,0.0.2,5
2022-09-10T02:36:41.022Z,0.0.3,46
2022-09-10T02:36:41.022Z,0.0.1,2
2022-09-10T02:36:41.022Z,0.0.2,5
2022-09-11T02:37:51.896Z,0.0.3,48
2022-09-11T02:37:51.896Z,0.0.2,5
2022-09-11T02:37:51.896Z,0.0.1,3
2022-09-12T02:41:37.066Z,0.0.1,3
2022-09-12T02:41:37.066Z,0.0.2,5
2022-09-12T02:41:37.066Z,0.0.3,48
2022-09-13T02:37:15.217Z,0.0.1,3
2022-09-13T02:37:15.217Z,0.0.2,5
2022-09-13T02:37:15.217Z,0.0.3,48
