date,version,count
2022-12-10T01:35:37.826Z,0.0.1,1
2022-12-11T01:46:35.315Z,0.0.3,3
2022-12-11T01:46:35.315Z,0.0.2,1
2022-12-11T01:46:35.315Z,0.0.1,1
2022-12-12T01:42:07.109Z,0.0.1,1
2022-12-12T01:42:07.109Z,0.0.3,2
2022-12-12T01:42:07.109Z,0.0.2,1
2022-12-13T01:44:42.978Z,0.0.4,49
2022-12-13T01:44:42.978Z,0.0.3,1
2022-12-14T01:41:02.136Z,0.0.3,3
2022-12-14T01:41:02.136Z,0.0.4,61
2022-12-15T01:43:05.559Z,0.0.2,1
2022-12-15T01:43:05.559Z,0.0.3,4
2022-12-15T01:43:05.559Z,0.0.1,1
2022-12-15T01:43:05.559Z,0.0.4,65
2022-12-16T01:33:00.647Z,0.0.2,1
2022-12-16T01:33:00.647Z,0.0.4,68
2022-12-16T01:33:00.647Z,0.0.1,1
2022-12-16T01:33:00.647Z,0.0.3,3
2022-12-17T01:26:14.300Z,0.0.2,1
2022-12-17T01:26:14.300Z,0.0.4,68
2022-12-17T01:26:14.300Z,0.0.3,3
2022-12-17T01:26:14.300Z,0.0.1,1
2022-12-18T01:34:11.910Z,0.0.3,3
2022-12-18T01:34:11.910Z,0.0.2,1
2022-12-18T01:34:11.910Z,0.0.4,68
2022-12-18T01:34:11.910Z,0.0.1,1
2022-12-19T01:26:02.688Z,0.0.2,1
2022-12-19T01:26:02.688Z,0.0.4,70
2022-12-19T01:26:02.688Z,0.0.3,3
2022-12-19T01:26:02.688Z,0.0.1,1
2022-12-20T01:35:34.141Z,0.0.4,23
2022-12-20T01:35:34.141Z,0.0.3,3
2022-12-20T01:35:34.141Z,0.0.2,1
2022-12-20T01:35:34.141Z,0.0.1,1
2022-12-21T01:25:57.297Z,0.0.4,12
2022-12-21T01:25:57.297Z,0.0.2,1
2022-12-21T01:25:57.297Z,0.0.3,1
2022-12-21T01:25:57.297Z,0.0.1,1
2022-12-22T01:33:51.033Z,0.0.3,1
2022-12-22T01:33:51.033Z,0.0.4,8
2022-12-23T01:34:01.465Z,0.0.3,1
2022-12-23T01:34:01.465Z,0.0.4,5
2022-12-24T01:22:28.982Z,0.0.4,5
2022-12-24T01:22:28.982Z,0.0.3,1
2022-12-25T01:38:49.680Z,0.0.4,7
2022-12-25T01:38:49.680Z,0.0.3,2
2022-12-26T01:34:53.920Z,0.0.4,5
2022-12-26T01:34:53.920Z,0.0.3,2
2022-12-27T01:33:47.217Z,0.0.3,3
2022-12-27T01:33:47.217Z,0.0.2,1
2022-12-27T01:33:47.217Z,0.0.4,4
2022-12-27T01:33:47.217Z,0.0.1,1
2022-12-28T01:33:51.010Z,0.0.3,3
2022-12-28T01:33:51.010Z,0.0.4,3
2022-12-28T01:33:51.010Z,0.0.2,1
2022-12-28T01:33:51.010Z,0.0.1,1
2022-12-29T01:35:56.780Z,0.0.2,1
2022-12-29T01:35:56.780Z,0.0.4,3
2022-12-29T01:35:56.780Z,0.0.1,1
2022-12-29T01:35:56.780Z,0.0.3,2
2022-12-30T01:36:27.745Z,0.0.4,3
2022-12-30T01:36:27.745Z,0.0.2,1
2022-12-30T01:36:27.745Z,0.0.3,2
2022-12-30T01:36:27.745Z,0.0.1,1
2022-12-31T01:33:31.927Z,0.0.2,2
2022-12-31T01:33:31.927Z,0.0.3,4
2022-12-31T01:33:31.927Z,0.0.4,5
2022-12-31T01:33:31.927Z,0.0.1,2
2023-01-01T01:49:19.365Z,0.0.4,3
2023-01-01T01:49:19.365Z,0.0.3,3
2023-01-01T01:49:19.365Z,0.0.1,2
2023-01-01T01:49:19.365Z,0.0.2,2
2023-01-02T01:34:57.021Z,0.0.4,4
2023-01-02T01:34:57.021Z,0.0.3,4
2023-01-02T01:34:57.021Z,0.0.2,2
2023-01-02T01:34:57.021Z,0.0.1,3
2023-01-03T01:34:17.962Z,0.0.1,2
2023-01-03T01:34:17.962Z,0.0.3,3
2023-01-03T01:34:17.962Z,0.0.4,3
2023-01-03T01:34:17.962Z,0.0.2,1
2023-01-04T01:36:08.105Z,0.0.4,3
2023-01-04T01:36:08.105Z,0.0.1,2
2023-01-04T01:36:08.105Z,0.0.3,3
2023-01-04T01:36:08.105Z,0.0.2,1
2023-01-05T01:40:10.864Z,0.0.4,4
2023-01-05T01:40:10.864Z,0.0.1,2
2023-01-05T01:40:10.864Z,0.0.3,3
2023-01-05T01:40:10.864Z,0.0.2,1
2023-01-06T01:39:45.217Z,0.0.4,4
2023-01-06T01:39:45.217Z,0.0.1,2
2023-01-06T01:39:45.217Z,0.0.3,3
2023-01-06T01:39:45.217Z,0.0.2,1
2023-01-07T01:35:48.724Z,0.0.4,3
2023-01-07T01:35:48.724Z,0.0.3,1
2023-01-07T01:35:48.724Z,0.0.1,1
2023-01-08T01:42:51.627Z,0.0.4,3
2023-01-08T01:42:51.627Z,0.0.3,1
2023-01-08T01:42:51.627Z,0.0.1,2
2023-01-09T01:36:05.027Z,0.0.4,3
2023-01-09T01:36:05.027Z,0.0.1,1
2023-01-10T01:41:34.205Z,0.0.1,1
2023-01-10T01:41:34.205Z,0.0.4,3
2023-01-11T01:39:07.169Z,0.0.4,5
2023-01-11T01:39:07.169Z,0.0.3,2
2023-01-11T01:39:07.169Z,0.0.1,3
2023-01-11T01:39:07.169Z,0.0.2,2
2023-01-12T01:39:35.140Z,0.0.1,3
2023-01-12T01:39:35.140Z,0.0.4,4
2023-01-12T01:39:35.140Z,0.0.2,2
2023-01-12T01:39:35.140Z,0.0.3,2
2023-01-13T01:42:38.621Z,0.0.4,5
2023-01-13T01:42:38.621Z,0.0.3,3
2023-01-13T01:42:38.621Z,0.0.2,3
2023-01-13T01:42:38.621Z,0.0.1,4
2023-01-14T01:30:21.262Z,0.0.3,3
2023-01-14T01:30:21.262Z,0.0.4,5
2023-01-14T01:30:21.262Z,0.0.1,4
2023-01-14T01:30:21.262Z,0.0.2,3
2023-01-15T01:42:31.722Z,0.0.3,3
2023-01-15T01:42:31.722Z,0.0.2,4
2023-01-15T01:42:31.722Z,0.0.4,6
